date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:21%20GMT	https://web.archive.org/web/20130501080746js_/http://miku.dominos.jp/js/jquery.easing.1.3.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746js_/http_/miku.dominos.jp/js/jquery.easing.1.3.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:20	8701/8701	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2015%20May%202020%2018:13:26%20GMT	https://web.archive.org/web/20130424033728js_/http://miku.dominos.jp/js/jquery.easing.1.3.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424033728js_/http_/miku.dominos.jp/js/jquery.easing.1.3.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:27%20GMT	https://web.archive.org/web/20130501080746js_/http://miku.dominos.jp/js/jquery.colorbox-min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746js_/http_/miku.dominos.jp/js/jquery.colorbox-min.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:22	11211/11211	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2015%20May%202020%2018:13:28%20GMT	https://web.archive.org/web/20130424081950js_/http://miku.dominos.jp/js/jquery.colorbox-min.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424081950js_/http_/miku.dominos.jp/js/jquery.colorbox-min.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:28%20GMT	https://web.archive.org/web/20130501080746js_/http://miku.dominos.jp/js/main.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746js_/http_/miku.dominos.jp/js/main.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:24	7121/7121	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2015%20May%202020%2018:13:30%20GMT	https://web.archive.org/web/20130424024452js_/http://miku.dominos.jp/js/main.js	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424024452js_/http_/miku.dominos.jp/js/main.js	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:25	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:31%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/btn_appstore_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/btn_appstore_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:27	10253/10253	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:32%20GMT	https://web.archive.org/web/20130424040754/http://miku.dominos.jp/img/btn_appstore_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130424040754/http_/miku.dominos.jp/img/btn_appstore_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:28	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:33%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_app_after_o.81.delayed	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:29	9991/9991	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:34%20GMT	https://web.archive.org/web/20130426055905/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426055905/http_/miku.dominos.jp/img/nav_app_after_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:35%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_app_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:30	9932/9932	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:36%20GMT	https://web.archive.org/web/20130426044123/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426044123/http_/miku.dominos.jp/img/nav_app_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:36%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_bike_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:32	9941/9941	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:37%20GMT	https://web.archive.org/web/20130426044512/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426044512/http_/miku.dominos.jp/img/nav_bike_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:32	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:38%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_box_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:35	9933/9933	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:40%20GMT	https://web.archive.org/web/20130426042734/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426042734/http_/miku.dominos.jp/img/nav_box_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:41%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_coupon_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:37	9962/9962	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:42%20GMT	https://web.archive.org/web/20130426041424/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426041424/http_/miku.dominos.jp/img/nav_coupon_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:38	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:44%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_support_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:40	9972/9972	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:45%20GMT	https://web.archive.org/web/20130426041301/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426041301/http_/miku.dominos.jp/img/nav_support_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:41	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:47%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/nav_top_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:45	9933/9933	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:51%20GMT	https://web.archive.org/web/20130426045148/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426045148/http_/miku.dominos.jp/img/nav_top_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:46	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:13:52%20GMT	https://web.archive.org/web/20130501080746/http://miku.dominos.jp/img/video_frame_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130501080746/http_/miku.dominos.jp/img/video_frame_o.png	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:54	35/35	---M--	200	added ('OK')	image/gif	etag:%225702ee2b-23%22	http://analytics.archive.org/0.gif	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/analytics.archive.org/0.gif	(from http://archive.org/includes/analytics.js?v=cf34f82)
13:15:55	9973/9973	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20May%202020%2018:13:57%20GMT	https://web.archive.org/web/20130426045711/http://miku.dominos.jp/img/video_frame_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426045711/http_/miku.dominos.jp/img/video_frame_o.html	(from https://web.archive.org/web/20130501080746/http://miku.dominos.jp/)
13:15:55	7260/7260	---MCZ	200	added ('OK')	text/css	etag:W/%22wzsdm-1589486226-7260-369492983%22	https://web.archive.org/_static/css/record.css	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/_static/css/record.css	(from https://web.archive.org/_static/css/banner-styles.css?v=HyR5oymJ)
13:15:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:01%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_header.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_header.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:15:57	1023/1023	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:02%20GMT	https://web.archive.org/web/20130426043821im_/http://miku.dominos.jp/img/bg_header.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426043821im_/http_/miku.dominos.jp/img/bg_header.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:15:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:04%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/video_frame_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/video_frame_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:00	73798/73798	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:05%20GMT	https://web.archive.org/web/20130426045711im_/http://miku.dominos.jp/img/video_frame_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426045711im_/http_/miku.dominos.jp/img/video_frame_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:07%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_app_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:02	400/400	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:07%20GMT	https://web.archive.org/web/20130426044123im_/http://miku.dominos.jp/img/nav_app_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426044123im_/http_/miku.dominos.jp/img/nav_app_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:02	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:08%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_coupon_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:03	480/480	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:09%20GMT	https://web.archive.org/web/20130426041424im_/http://miku.dominos.jp/img/nav_coupon_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426041424im_/http_/miku.dominos.jp/img/nav_coupon_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:04	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:10%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_top_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:06	305/305	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:12%20GMT	https://web.archive.org/web/20130426045148im_/http://miku.dominos.jp/img/nav_top_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426045148im_/http_/miku.dominos.jp/img/nav_top_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:07	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:13%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_app_after_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:07	403/403	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:13%20GMT	https://web.archive.org/web/20130426055905im_/http://miku.dominos.jp/img/nav_app_after_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426055905im_/http_/miku.dominos.jp/img/nav_app_after_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:14%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_movie_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_movie_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:09	951/951	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:15%20GMT	https://web.archive.org/web/20130426054941im_/http://miku.dominos.jp/img/nav_movie_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426054941im_/http_/miku.dominos.jp/img/nav_movie_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:10	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:15%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_box_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:11	434/434	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:17%20GMT	https://web.archive.org/web/20130426042734im_/http://miku.dominos.jp/img/nav_box_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426042734im_/http_/miku.dominos.jp/img/nav_box_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:12	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:18%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_bike_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:13	419/419	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:18%20GMT	https://web.archive.org/web/20130426044512im_/http://miku.dominos.jp/img/nav_bike_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426044512im_/http_/miku.dominos.jp/img/nav_bike_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:14	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:20%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/nav_support_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:16	516/516	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:22%20GMT	https://web.archive.org/web/20130426041301im_/http://miku.dominos.jp/img/nav_support_o.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426041301im_/http_/miku.dominos.jp/img/nav_support_o.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:17	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:22%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_footer.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_footer.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:17	1034/1034	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:23%20GMT	https://web.archive.org/web/20130426055346im_/http://miku.dominos.jp/img/bg_footer.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426055346im_/http_/miku.dominos.jp/img/bg_footer.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:18	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:23%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/txt_copyright.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/txt_copyright.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:18	3570/3570	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:24%20GMT	https://web.archive.org/web/20130426053855im_/http://miku.dominos.jp/img/txt_copyright.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426053855im_/http_/miku.dominos.jp/img/txt_copyright.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:19	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:25%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_top.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_top.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:21	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:27%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_coupon.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_coupon.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:21	1135945/1135945	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:26%20GMT	https://web.archive.org/web/20130426053404im_/http://miku.dominos.jp/img/bg_top.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426053404im_/http_/miku.dominos.jp/img/bg_top.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:23	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:29%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/coupon_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/coupon_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:23	517042/517042	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:28%20GMT	https://web.archive.org/web/20130426060334im_/http://miku.dominos.jp/img/bg_coupon.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426060334im_/http_/miku.dominos.jp/img/bg_coupon.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:24	16727/16727	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:30%20GMT	https://web.archive.org/web/20130426054258im_/http://miku.dominos.jp/img/coupon_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426054258im_/http_/miku.dominos.jp/img/coupon_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:30%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_box.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_box.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:26	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:32%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/box_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/box_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:26	510872/510872	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:31%20GMT	https://web.archive.org/web/20130426054503im_/http://miku.dominos.jp/img/bg_box.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426054503im_/http_/miku.dominos.jp/img/bg_box.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:28	14388/14388	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:34%20GMT	https://web.archive.org/web/20130426050305im_/http://miku.dominos.jp/img/box_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426050305im_/http_/miku.dominos.jp/img/box_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:29	57837/57837	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2015%20May%202020%2018:14:35%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/box_timeoutNotice.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/box_timeoutNotice.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:30	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:36%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_bike.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_bike.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:31	76545/76545	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:37%20GMT	https://web.archive.org/web/20130426044603im_/http://miku.dominos.jp/img/bg_bike.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426044603im_/http_/miku.dominos.jp/img/bg_bike.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:33	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:39%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bike_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bike_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:34	14877/14877	---MC-	200	added ('OK')	image/png	date:Fri,%2015%20May%202020%2018:14:40%20GMT	https://web.archive.org/web/20130426053143im_/http://miku.dominos.jp/img/bike_phrase.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130426053143im_/http_/miku.dominos.jp/img/bike_phrase.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
13:16:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2015%20May%202020%2018:14:41%20GMT	https://web.archive.org/web/20130609082033im_/http://miku.dominos.jp/img/bg_support.png	C:/Users/Ferrolino/Desktop/hh/hatsunemiku/web.archive.org/web/20130609082033im_/http_/miku.dominos.jp/img/bg_support.png	(from https://web.archive.org/web/20130609082033cs_/http://miku.dominos.jp/stylesheets/screen.css)
